"","id","price"
"221",7137960030,272584.204166667
"222",7880010060,681323.221333333
"223",3901100055,418831.381666667
"224",1541700240,325473.274166667
"225",3523029041,446638.146333333
"226",7853210140,382582.217333333
"227",9465910320,568017.567666667
"228",6149700350,340477.845666667
"229",9455200570,586396.097333333
"230",3996900160,259622.226666667
"231",5561400340,826620.616666667
"232",5458300685,488902.346666667
"233",3885804305,911455.124833333
"234",2770606685,503552.301666667
"235",6321000045,1876287.10733333
"236",613400030,412975.756166667
"237",4140900140,478223.106666667
"238",5166700055,520786.526333333
"239",8691300060,902220.679
"240",8682281170,474753.455833333
"241",7636800041,1280482.808
"242",9477500060,465747.457666667
"243",8079030350,456643.910833333
"244",567000392,366290.3875
"245",9828700200,881311.731833333
"246",7625702400,377063.511666667
"247",3365900465,248216.1525
"248",6073500160,455524.480333333
"249",9393700140,414895.336666667
"250",8682230550,415732.0025
"251",2130702075,260804.647666667
"252",2878600200,510878.757666667
"253",3459700340,582907.491666667
"254",7558700030,2994443.33333333
"255",3630180340,784638.559666667
"256",5104450070,407160.811833333
"257",4139440830,870806.9925
"258",6300000335,769571.486333333
"259",3731800055,458107.888666667
"260",2423020260,505798.017333333
"261",5589300370,323801.076166667
"262",3526039116,623559.817666667
"263",7812800310,219006.237166667
"264",8681660060,621325.656666667
"265",2592210160,712440.002833333
"266",8078460550,666655.005333333
"267",2710600070,511073.674666667
"268",5100401414,441655.586
"269",5631500254,570102.083333333
"270",8567300140,597522.686666667
"271",5003600240,311553.657333333
"272",6052401631,294234.801166667
"273",9122001231,651102.922333333
"274",952000055,462628.295333333
"275",4292300024,355157.2515
"276",9238450160,353130.010833333
"277",6127600036,689577.188333333
"278",319500570,711255.597
"279",2481630070,924596.270333333
"280",9178601000,639410.5255
"281",9471200370,1689433.16666667
"282",339350070,655684.065833333
"283",8907500070,3434326.66666667
"284",8651430560,181681.911166667
"285",5457300703,640233.071166667
"286",7941140070,380394.48
"287",7202290140,467489.571666667
"288",8562900710,656916.059833333
"289",8888000055,425287.561333333
"290",2207200520,390157.655
"291",4324200060,259452.695
"292",4136930310,369657.120833333
"293",3705000060,288757.438333333
"294",8121500060,660386.6695
"295",6003501535,652615.2
"296",1115300270,839011.292333334
"297",1769600204,444605.8345
"298",7852160070,1109320.51333333
"299",7214700160,497604.068333333
"300",7932000041,564690.934
"301",7522500070,587895.382833333
"302",7300410060,294801.637
"303",3959400135,472220.975
"304",3303100075,476946.901666667
"305",4221270340,619955.233333333
"306",1471630350,337454.752333333
"307",1250203335,1097313.2625
"308",5315100737,1054370.8915
"309",2130702205,418952.864666667
"310",3021059244,220935.6775
"311",1422300140,467544.616666667
"312",7960100260,481585.556
"313",8100000060,219998.474666667
"314",1310500550,294024.547666667
"315",4213910030,435779.4125
"316",8645500160,270989.920333333
"317",7922800320,554673.634833333
"318",6082400260,234356.8415
"319",6181430800,398992.1245
"320",3649100473,351024.200666667
"321",2011400791,251410.457
"322",7549802030,433563.615833333
"323",7511210310,795834.334833333
"324",2005300140,286759.050333333
"325",9521100960,795636.336833333
"326",2320069248,216885.468333333
"327",3971701922,380259.687333333
"328",4055700955,1156942.84666667
"329",2767604247,461069.256666667
"330",3356406510,223917.182333333
"331",7701990700,795875.301333333
"332",8835200800,304960.1685
"333",424069264,736805.446666667
"334",1336300445,1259154.5
"335",6699930550,359764.083666667
"336",1020069017,409614.318333333
"337",3205000310,390352.959
"338",5021900140,1564049.16833333
"339",8099900260,553157.026666667
"340",4307350520,474958.325833333
"341",3856904740,453944.3015
"342",1180002378,324897.538333333
"343",2113700060,403685.620333333
"344",2944500710,314329.185333333
"345",1549500370,330059.2865
"346",8911000030,378777.816666667
"347",2481630200,818725.246666667
"348",7148700160,384119.69
"349",2925079012,677422.8615
"350",185000118,272179.378333333
"351",3356404330,221420.397666667
"352",3303980520,1052190.73
"353",1337300070,1490214.15
"354",3013300510,374773.364333333
"355",6141600140,624637.684
"356",8643200055,280893.5075
"357",3931900295,746251.008333334
"358",7365600070,763371.717333333
"359",6052400575,255910.873166667
"360",6117501176,531345.7675
"361",2592400140,418896.6
"362",7135300046,271469.362333333
"363",9560700055,728507.73
"364",9151600695,839311.108333333
"365",2591020140,457996.7
"366",1387301360,455708.486666667
"367",1887500045,261782.925
"368",5505700055,547336.43
"369",3319500922,309555.566
"370",3404700041,536145.162
"371",9265700045,435052.541666667
"372",2548100140,340630.447333333
"373",3876300890,495417.115
"374",7203101260,417924.008
"375",4027701275,332583.485
"376",3664500041,372445.7185
"377",3905010140,748613.787666667
"378",6127010800,563914.482857143
"379",3398800055,1959447.5
"380",3279000070,231815.774333333
"381",1402000070,430724.706666667
"382",4045500510,314562.5675
"383",4123810140,345081.678166667
"384",6430500186,629810.408333333
"385",8637100370,248591.888333333
"386",8952900260,454472.722166667
"387",2968800626,323179.8725
"388",8965500320,722174.6205
"389",7298020240,445202.793
"390",993002325,445922.274833333
"391",179000350,208518.251666667
"392",3915500045,192263.035
"393",4319200505,492832.289166667
"394",1337800045,613724.971666667
"395",2207500695,891749.421
"396",7203102080,330346.132
"397",7702600160,446366.015
"398",534000075,343499.775
"399",4215250030,658447.438333333
"400",9471200200,2273694.33333333
"401",5469700260,426351.0975
"402",1118001370,1161207.226
"403",2155500030,331168.773333333
"404",1895450200,311539.439166667
"405",6632300478,388279.168333333
"406",3066400140,626489.565
"407",8699100240,355730.023
"408",8691350200,857850.2645
"409",3623500260,1006629.63166667
"410",1336800160,1080686.76083333
"411",9407150240,277531.096666667
"412",4139420070,1281230.46666667
"413",2568300132,513150.357833333
"414",2767601031,550994.520833333
"415",4142450510,307976.533666667
"416",7893203450,208404.136666667
"417",3225069239,976134.147166667
"418",9280200030,576431.005666667
"419",251200240,472433.326666667
"420",2326059082,650845.583666667
"421",2591010240,418986.940333333
"422",9551202025,625573.4085
"423",2592400550,470198.55
"424",5249804510,528234.296833333
"425",4219400520,1258723.78766667
"426",9510900070,268020.715277778
"427",2473381090,334199.381666667
"428",6378500105,384553.919
"429",7524950830,572217.441666667
"430",2124069078,434570.647166667
"431",5728000060,538530.228333333
"432",4193500140,535722.823333333
"433",7351000160,390029.509666667
"434",1355200060,845764.004666667
"435",1117200550,888324.242
"436",5149300400,300471.750666667
"437",4399200075,243984.8845
"438",1370804100,703931.870333333
"439",2781260370,424073.718575758
"440",2215902010,284455.319666667
"441",1321970240,298078.016
"442",8563000520,548332.211833333
"443",3663000070,497126.191666667
"444",3047700105,1227755.98133333
"445",2976800550,242112.5775
"446",6151800070,346318.561666667
"447",4037400295,580162.487666667
"448",522049104,318271.716166667
"449",8125200483,276143.7725
"450",2719100013,392555.718333333
"451",2796100160,290556.685333333
"452",4024101715,284846.046666667
"453",4450700030,410063.484333333
"454",2979800520,743741.741666667
"455",6345000160,1169028.99266667
"456",3298201290,370681.833333333
"457",8698600055,237388.471666667
"458",3034200885,414020.938333333
"459",2538400060,901087.780833333
"460",3145600045,670466.350833333
"461",2724069117,420985.637666667
"462",3253500030,621560.941333333
"463",3764650070,496170.667666667
"464",1118000465,1477461.78416667
"465",2944500340,288668.888
"466",2517000700,343133.935
"467",3185600055,502128.2
"468",8902000267,544484.519666667
"469",5710600030,542371.120833333
"470",4443800810,482512.837
"471",1330900570,621736.951333333
"472",303000445,248366.413
"473",8946750140,265389.197666667
"474",7879600070,271609.723333333
"475",8856970570,325956.398333333
"476",9547205660,592793.015166667
"477",1545800640,260392.146
"478",7696600240,224293.5275
"479",8924100111,603195.955166667
"480",8078350030,599029.578333333
"481",6744700181,554102.936333333
"482",6728700075,531247.665666667
"483",3630180240,741266.380333333
"484",5026900160,1055916.88133333
"485",6300000693,319271.965166667
"486",824059277,902392.286666667
"487",3278601940,411910.459666667
"488",4239400960,146788.08
"489",7436300160,502360.27
"490",7852150140,373134.112666667
"491",1370800830,1625593.33333333
"492",2175100055,1991362.62666667
"493",7787400105,1381679.21333333
"494",6414600260,328604.7625
"495",259600560,425661.0615
"496",2473390710,317098.715
"497",7525100520,424303.877333333
"498",8562900520,818707.679666667
"499",7796600070,237626.3175
"500",4443800765,590297.785
"501",3298720030,449368.957333333
"502",1005000036,388386.335333333
"503",765000060,379721.504333333
"504",2126079046,389767.501666667
"505",7228501580,580969.842666667
"506",1822500160,342312.8775
"507",3123049320,396856.263333333
"508",4123400320,517076.881642857
"509",3996900295,315297.214833333
"510",1471590060,710536.673
"511",2558650200,467028.276166667
"512",4322300340,262628.595833333
"513",4137060270,341111.807833333
"514",2021200058,719427.812333333
"515",2126059276,595154.908666667
"516",3037200060,534699.776666667
"517",292000070,882337.766666667
"518",7452500340,286060.018666667
"519",8078460810,655259.8805
"520",3584900160,621833.086333333
"521",7132300550,405523.330666667
"522",1422300160,416269.314
"523",1796250140,363773.933
"524",2624059036,1575339.33333333
"525",1158700135,480704.573333333
"526",1727510030,443131.35
"527",1175000059,563764.271833333
"528",8732000390,244073.725
"529",1441800030,440608.179333333
"530",486000565,1065781.55266667
"531",6071900070,585588.83
"532",4139500200,1412013.33333333
"533",3580900160,348665.929333333
"534",9407001610,324839.634166667
"535",3204800520,403777.846
"536",1432400060,204060.897333333
"537",3076500830,310770.818166667
"538",7227501369,345306.9105
"539",3352400004,192072.581666667
"540",7555220140,707324.022
"541",7436900045,422681.038333333
"542",5016002180,800295.579333334
"543",7851980260,1687927.79166667
"544",3276180140,301473.369333333
"545",9808590310,1210282.15933333
"546",8965400390,904975.916
"547",4038600260,556849.815
"548",7215730310,721193.536333334
"549",2795000060,717480.785
"550",7888200240,227726.05
"551",6384500581,550798.344666667
"552",6690500070,667039.927
"553",3205400140,379674.397333333
"554",2325069117,960358.371666667
"555",8663260030,473935.235833333
"556",106000320,331220.328833333
"557",7631200292,465569.939666667
"558",9222400935,560324.544333333
"559",5415000240,362705.65
"560",567000755,458177.1625
"561",9294300615,879147.46
"562",7625702350,480333.836666667
"563",626059317,362659.973333333
"564",9126100850,545298.551666667
"565",5511600245,482756.441666667
"566",3222079162,326500.976
"567",7920100025,378356.636666667
"568",1820069019,295396.879
"569",1665400165,222656.203833333
"570",2523069192,946981.683333333
"571",9285800735,425341.741666667
"572",9212900100,554968.0375
"573",8651611130,864967.7635
"574",5451200600,829777.065666667
"575",2570300090,380610.835833333
"576",4019300906,840518.33
"577",1455600015,633881.016666667
"578",3812400657,317033.946
"579",7215721570,502249.738666667
"580",9558200025,265603.382
"581",7227501645,255419.710833333
"582",9558800025,206920.5885
"583",6450302900,313870.036
"584",1720069006,356200.99
"585",7278100690,526275.308333333
"586",3625049014,2233972.08333333
"587",1193000025,621697.498333333
"588",2744000100,261569.157333333
"589",375000165,797180.516333333
"590",121059147,415660.510666667
"591",123039313,390602.939166667
"592",8835220090,388943.321666667
"593",9828701871,493540.161666667
"594",9187200245,481366.277333333
"595",9297800165,623002.053833333
"596",148000375,816330.651666667
"597",3396200300,487709.959333333
"598",8901001185,496588.571666667
"599",7745000090,531318.755666667
"600",1771110090,356900.895833333
"601",8143000600,316703.823
"602",7130300690,302811.058333333
"603",3693901801,491018.306666667
"604",6744700302,553245.487333333
"605",9358001566,371543.133
"606",6381500690,360135.911666667
"607",6021500245,476201.296666667
"608",1692900110,1019926.38666667
"609",3797002585,525117.352166667
"610",1193000115,498152.987
"611",8900000110,582959.983
"612",221049191,315564.1855
"613",8820902540,442096.021
"614",3438500625,350343.893333333
"615",5360200054,247372.03
"616",622069006,1499218.41666667
"617",5151600195,292275.051
"618",2641800015,216858.108333333
"619",5035300750,746204.625
"620",9510970300,803455.363333333
"621",4019300195,988483.106
"622",3828000405,185685.838333333
"623",7773800015,513122.1875
"624",9829200590,892169.206333333
"625",7663700261,402043.9625
"626",170000215,854201.551666667
"627",9407102460,269115.441666667
"628",114101500,374514.9875
"629",5100401429,447834.319166667
"630",9264921030,320530.971833333
"631",8073000495,511544.010666667
"632",6117500785,516509.115
"633",8651511220,523919.745833333
"634",6141100750,392106.2615
"635",2517100490,350223.171666667
"636",4083801785,529515.1275
"637",2768301214,480918.347833333
"638",2968801105,226506.066666667
"639",952003480,428903.170833333
"640",6979940100,791400.649
"641",6909200037,360011.569
"642",8024201270,412147.752833333
"643",723049596,169668.116666667
"644",4136980090,1345295.24833333
"645",2594200375,408231.543333333
"646",1125069064,677686.508333333
"647",2028700265,492678.365833333
"648",624110930,819219.333333333
"649",1310980110,300215.521833333
"650",2354300740,340249.711666667
"651",3023049236,562107.999
"652",9808700405,1140573.67733333
"653",7334501250,342845.141666667
"654",9818700215,484241.365833333
"655",7215420590,497828.533
"656",3343301910,1190497
"657",9191201790,547350.5135
"658",4309710100,816232.074166667
"659",686450490,600315.267666667
"660",7409700215,648082.992
"661",1796351080,241153.539666667
"662",1938400300,298857.516666667
"663",3904901450,469656.664666667
"664",2724200705,183203.152166667
"665",8122600245,389741.498
"666",2473250850,308090.903666667
"667",7523700245,233295.099833333
"668",1765100025,253048.178333333
"669",3410600015,259578.884333333
"670",8078380090,599497.848333333
"671",7132300042,375841.395
"672",5742600090,410888.393333333
"673",7212650850,263327.110333333
"674",2935400100,506092.513333333
"675",4054530090,870376.687333333
"676",8807900236,354889.268333333
"677",923000265,388758.670666667
"678",1523059066,548021.8455
"679",1917300025,196013.756333333
"680",3278602760,466226.890119048
"681",192450300,317717.727333333
"682",3356403820,177815.730642857
"683",7518503200,493887.193333333
"684",5469000100,411489.295
"685",638100015,339583.233333333
"686",5363200266,464901.606
"687",5416510110,302911.4515
"688",808300490,426628.478333333
"689",8121100015,361948.186666667
"690",3423049311,242205.458333333
"691",3693900245,479095.081333333
"692",3204300090,586091.226666667
"693",3824100246,473419.990333333
"694",4058801240,318072.7
"695",9550202870,481066.503333333
"696",98000750,1122088.41666667
"697",203100690,714189.661666667
"698",3223059303,502722.070333333
"699",522069097,324036.949666667
"700",2023069059,669341.113166667
"701",3578700017,583887.7955
"702",3449900090,468327.3105
"703",1137300900,764107.140666667
"704",6648760100,263727.364166667
"705",798000337,300521.350666667
"706",2817800100,337512.39
"707",6448000090,1354480.596
"708",2221000100,301902.700833333
"709",6145602355,458346.155333333
"710",2825059256,877099.671666667
"711",9272200090,1669029.31266667
"712",7348200115,230014.92
"713",9392500100,282699.933333333
"714",104530490,274596.969833333
"715",2141310490,639744.85
"716",7571200110,359754.965
"717",5072300100,552723.586666667
"718",3342103148,502465.322333334
"719",4400800061,480326.756666667
"720",1151100165,276026.854166667
"721",3574801790,382612.125
"722",4302200535,246675.003333333
"723",7527200110,534013.957666667
"724",2813100100,596928.019166667
"725",7523900300,333006.553666667
"726",7334401450,327077.724666667
"727",1023089228,336528.033333333
"728",7697870600,252818.450666667
"729",806800090,313429.420809524
"730",2891100820,213802.599166667
"731",7468900245,197774.745
"732",8100900015,438876.44
"733",2767601390,565794.465
"734",7585000110,195729.386666667
"735",822069112,1195218.56666667
"736",1387301730,357123.936833333
"737",4447300008,600010.696666667
"738",7282900025,286901.6685
"739",2526059076,618190.471
"740",9558040820,781931.7575
"741",2607740100,440402.904333333
"742",687600110,891785.067333333
"743",2473372250,357559.585666667
"744",4389201250,1913866.59333333
"745",2424410110,364633.898
"746",9238500100,469549.526666667
"747",686400930,776563.848666667
"748",1523049209,219580.989666667
"749",2540700110,1867504.04166667
"750",3876301140,693446.3575
"751",3022059066,604244.643666667
"752",2623069067,589461.354333333
"753",723049156,257545.558333333
"754",8562400025,690704.171666667
"755",5603800110,630625.981166667
"756",5149300100,278985.774666667
"757",3530540090,247719.068333333
"758",8691400600,736900.988333333
"759",5611000090,521140.279166667
"760",2013800705,311014.974166667
"761",3942900115,390498.075
"762",2131701240,337845.469333333
"763",8827901450,868745.653333333
"764",4302200336,248721.314833333
"765",9276201140,569897.136833333
"766",2193310300,462472.345833333
"767",2322069168,526112.86
"768",7885800900,356279.48
"769",9830200475,464525.786333333
"770",2525000690,305658.491666667
"771",1891100090,508531.7865
"772",7752000090,681325.701666667
"773",1732800820,906863.124666667
"774",1066600025,417213.286666667
"775",7635801032,292006.665
"776",2997800076,636019.434166667
"777",1126059144,650452.8
"778",8819900449,494731.8775
"779",7526800100,685311.6845
"780",3522900061,426947.557333333
"781",795000820,190757.2125
"782",925059113,584672.325
"783",9274201730,700083.49
"784",1158700100,558183.633333333
"785",224059111,487516.581666667
"786",3592500985,1051956.88783333
"787",1269200229,1240995.26166667
"788",263000164,350031.342666667
"789",722069232,856437.175
"790",7525530100,978494.810833334
"791",1925059194,1087816.75166667
"792",9828202215,577516.624833333
"793",2767604580,549635.511666667
"794",662310900,407327.950666667
"795",1432600100,243426.994333333
"796",2768301217,562189.393333333
"797",7852020590,478495.911166667
"798",8100000110,242157.9825
"799",2475901105,404281.104166667
"800",8691360490,1087274.78833333
"801",9175600025,1821714.58333333
"802",5700003585,2502710
"803",3278602490,482085.481785714
"804",685000115,1279498.93333333
"805",5309100750,534723.654
"806",9834200165,562382.786666667
"807",8927600100,704505.716666667
"808",2475200590,294238.44
"809",3856905010,616717.048333333
"810",3262300940,610605.169833333
"811",985001015,167732.078333333
"812",5101407370,423466.956166667
"813",3830630090,240030.233333333
"814",1898310110,260182.211333333
"815",7140800100,173805.106666667
"816",7202340930,645392.390666667
"817",7140700850,359368.6095
"818",522079067,621558.073333333
"819",3824100051,404642.416666667
"820",1787600252,366929.5495
"821",3260350090,612825.521166667
"822",6139100056,393895.249333333
"823",1796350690,242431.906666667
"824",1257202120,507090.927
"825",3987700115,461206.237333333
"826",8682290100,434618.388333333
"827",438000025,643336.811333333
"828",87000283,384830.9725
"829",9523100459,632126.0395
"830",7345600755,368060.555
"831",395300100,435086.866666667
"832",1329300300,329756.427333333
"833",8073000265,408685.208333333
"834",952004745,395062.6
"835",2724049076,409413.375
"836",3834500195,542264.175333333
"837",2619920110,777330.633666667
"838",2868300115,339847.242833333
"839",2771604226,554010.747666667
"840",9551201295,505678.82
"841",5452800735,817189.265
"842",2902200015,899468.143333334
"843",442000015,485869.303166667
"844",4003000110,969878.360666667
"845",6163900301,331986.034166667
"846",7202430110,757754.195333333
"847",8732030490,303200.789666667
"848",3856902250,603658.308333333
"849",3359500755,548195.1975
"850",1796370930,263477.408333333
"851",1761100300,220990.633333333
"852",3157600615,361454.648666667
"853",1235700042,576758.583333333
"854",2320069206,219654.448333333
"855",2122059160,359810.276666667
"856",5416100110,375706.0325
"857",3432500705,435345.863333333
"858",6150200375,297973.445
"859",1626079066,285961.812
"860",7738500475,522957.628666667
"861",2492200956,377654.37
"862",2719100042,574098.531666667
"863",2610100015,346769.412833333
"864",824059211,816545.045666667
"865",6825100015,475579.260333333
"866",5422560900,507149.995
"867",2724089019,272824.111666667
"868",3821000100,270899.1855
"869",524069019,1190920.13333333
"870",7853290090,545747.715
"871",6046401105,467598.124166667
"872",2470100110,3136716.66666667
"873",7574910490,852785.776833333
"874",2725069085,799483.313333333
"875",8718500495,438183.583
"876",7202260300,643334.714166667
"877",4232902615,577183.368666667
"878",3585900495,1213698.12166667
"879",2461900375,665245.354166667
"880",8682301050,663839.22
"881",426059055,552422.035833333
"882",1568100386,312308.7975
"883",1454100056,387322.658333333
"884",5035300090,580680.244166667
"885",408100110,357323.991833333
"886",5701700011,1244873.81666667
"887",7017200110,446513.748333333
"888",2126059048,354580.9325
"889",9353300090,310198.423333333
"890",7202341110,649265.513
"891",1565950090,380729.473833333
"892",1724069059,2071541.28333333
"893",7849200945,334345.131333333
"894",7788000100,414571.258166667
"895",1723049567,267519.2745
"896",621069039,351926.268166667
"897",2767603931,517500.043333333
"898",1982200015,549583.9105
"899",1839500115,328594.954833333
"900",4389201064,876021.166666667
"901",1545805820,255085.5375
"902",273800100,251558.698333333
"903",3818700123,513414.977833333
"904",7280300042,587833.7875
"905",3223069118,679743.375166666
"906",3124089086,355597.436666667
"907",7460000015,231216.001166667
"908",2490200165,466700.227333333
"909",3336001911,276839.336666667
"910",7203600750,350655.310333333
"911",3324069058,518837.112666667
"912",7345310100,238857.993666667
"913",8099800590,462635.0375
"914",6852700246,892237.4
"915",9297300740,721466.291
"916",5210200077,764353.8035
"917",3523029059,380143.465
"918",1137300690,663059.675
"919",1324049015,2093877.20333333
"920",6798100652,332294.2625
"921",421000215,175430.606666667
"922",3579700015,367098.351333333
"923",1726069064,411515.083833333
"924",859000110,224612.591666667
"925",2322059039,317918.520166667
"926",2313900740,418595.426666667
"927",7224500090,199260.211
"928",1133000100,458710.621
"929",1189000645,651684.776666667
"930",6821102350,380470.332
"931",5104512070,379311.6825
"932",5249801720,394869.372333333
"933",7575700015,712092.917833333
"934",3529000930,575515.974333333
"935",9562200090,949079.223666667
"936",8091410930,289520.1775
"937",3313600266,200686.466333333
"938",1180500100,335508.845833333
"939",5101407305,358115.910833333
"940",1370801585,1046867.41866667
"941",4178300130,947382.016
"942",7399301100,304269.511833333
"943",8929000170,359840.008333333
"944",8718500275,420565.2355
"945",411100020,365733.992666667
"946",2011400019,337033.527333333
"947",3288100290,678739.099
"948",5145000190,349507.613333333
"949",9536601045,234207.09
"950",2525300480,204767.355333333
"951",9831200500,2477007.33333333
"952",7932000078,356348.111666667
"953",6926700225,767526.364
"954",8644210050,780433.542166667
"955",2891000680,191620.27
"956",5437820080,223329.442166667
"957",7522500005,588960.432166667
"958",9477100170,334877.8695
"959",7203220050,942264.843
"960",6181430280,443590.132
"961",7138000170,235525.561333333
"962",5706200280,355527.975
"963",8562800250,664253.048333333
"964",3293400010,913140.213333333
"965",446000190,718755.040833333
"966",8805900430,941226.361333333
"967",3629921060,759279.345392157
